fp,id,datasource_name,name,schema_name,title,description,name_col,text_info
718972589580125748,1001,DB2 Warehouse on Cloud,go_time_quarter_lookup,gosalesdw,,,quarter_key quarter_en quarter_de quarter_fr quarter_ja quarter_ar quarter_cs quarter_da quarter_el quarter_es quarter_fi quarter_hr quarter_hu quarter_id quarter_it quarter_kk quarter_ko quarter_ms quarter_nl quarter_no quarter_pl quarter_pt quarter_ro quarter_ru quarter_sc quarter_sl quarter_sv quarter_tc quarter_th quarter_tr,DB2 Warehouse on Cloud go_time_quarter_lookup gosalesdw  quarter_key quarter_en quarter_de quarter_fr quarter_ja quarter_ar quarter_cs quarter_da quarter_el quarter_es quarter_fi quarter_hr quarter_hu quarter_id quarter_it quarter_kk quarter_ko quarter_ms quarter_nl quarter_no quarter_pl quarter_pt quarter_ro quarter_ru quarter_sc quarter_sl quarter_sv quarter_tc quarter_th quarter_tr
5784810745550183595,997,DB2 Warehouse on Cloud,marital_status,samples,Marital Status,,mar_desc mar_code,DB2 Warehouse on Cloud marital_status samples Marital Status mar_desc mar_code
5423797328773269561,232,[MySQL] Analytics,provider_count_per_state_or_territory,npi,Provider Count per State or Territory,,state provider_population,[MySQL] Analytics provider_count_per_state_or_territory npi Provider Count per State or Territory state provider_population
4212177928333967281,1343,SFDC,testsuitemembership,sobjects,,,id isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp apextestsuiteid apexclassid,SFDC testsuitemembership sobjects  id isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp apextestsuiteid apexclassid
1301406889323154133,1344,SFDC,quicktexthistory,sobjects,,,id isdeleted quicktextid createdbyid createddate field oldvalue newvalue,SFDC quicktexthistory sobjects  id isdeleted quicktextid createdbyid createddate field oldvalue newvalue
8689265355289935533,728,[Oracle] Revenue Analysis,cntry_lu,revenue,Country Code LU,,name cd id,[Oracle] Revenue Analysis cntry_lu revenue Country Code LU name cd id
15590425287553494,198,[MySQL] Analytics,dentist_count_per_true_state,npi,,,state dentist_population,[MySQL] Analytics dentist_count_per_true_state npi  state dentist_population
4351602975064068890,654,[MySQL] Analytics,testing_warnings_jake,npi,,,id,[MySQL] Analytics testing_warnings_jake npi  id
833277281382101031,1345,SFDC,openactivity,sobjects,,,id accountid whoid whatid subject istask activitydate ownerid status priority ishighpriority activitytype isclosed isalldayevent isvisibleinselfservice durationinminutes location description isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp calldurationinseconds calltype calldisposition callobject reminderdatetime isreminderset enddatetime startdatetime activitysubtype alternatedetailid,SFDC openactivity sobjects  id accountid whoid whatid subject istask activitydate ownerid status priority ishighpriority activitytype isclosed isalldayevent isvisibleinselfservice durationinminutes location description isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp calldurationinseconds calltype calldisposition callobject reminderdatetime isreminderset enddatetime startdatetime activitysubtype alternatedetailid
2546860662036446582,1346,SFDC,cronjobdetail,sobjects,,,id name jobtype,SFDC cronjobdetail sobjects  id name jobtype
4714401279679573831,1347,SFDC,knowledgeableuser,sobjects,,,id userid topicid rawrank systemmodstamp,SFDC knowledgeableuser sobjects  id userid topicid rawrank systemmodstamp
5804536366258696699,655,[MySQL] Analytics,tar,npi,,,col2 col1,[MySQL] Analytics tar npi  col2 col1
4524387261392899254,1348,SFDC,accountcontactrole,sobjects,,,id isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp accountid contactid role isprimary,SFDC accountcontactrole sobjects  id isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp accountid contactid role isprimary
5476692257728881068,657,[MySQL] Analytics,test_upload,npi,,,year zipcode make model description price,[MySQL] Analytics test_upload npi  year zipcode make model description price
8708355322555602300,1349,SFDC,feedtrackedchange,sobjects,,,id feeditemid fieldname oldvalue newvalue,SFDC feedtrackedchange sobjects  id feeditemid fieldname oldvalue newvalue
3744611346797238944,1002,DB2 Warehouse on Cloud,employee_survey_targets,gosaleshr,,,employee_topic_code employee_survey_year employee_survey_month employee_topic_target employee_survey_benchmark,DB2 Warehouse on Cloud employee_survey_targets gosaleshr  employee_topic_code employee_survey_year employee_survey_month employee_topic_target employee_survey_benchmark
8038979024882286019,1007,DB2 Warehouse on Cloud,euro_conversion,gosales,Euro Conversion,,country_code euro_year euro_month euro_to_local,DB2 Warehouse on Cloud euro_conversion gosales Euro Conversion country_code euro_year euro_month euro_to_local
1743061367532918701,1004,DB2 Warehouse on Cloud,emp_training_fact,gosalesdw,,,organization_key position_key employee_key day_key expense_type_key training_key course_cost course_days,DB2 Warehouse on Cloud emp_training_fact gosalesdw  organization_key position_key employee_key day_key expense_type_key training_key course_cost course_days
8622928702431710775,1005,DB2 Warehouse on Cloud,product_survey_results,gosalesmr,,,product_survey_date organization_code country_code_retailer sales_branch_code product_number product_topic_code product_topic_score,DB2 Warehouse on Cloud product_survey_results gosalesmr  product_survey_date organization_code country_code_retailer sales_branch_code product_number product_topic_code product_topic_score
6927300704158239770,1006,DB2 Warehouse on Cloud,satisfaction_index,gosaleshr,,,satisfaction_code satisfaction_lower_limit satisfaction_upper_limit satisfaction_description_en satisfaction_description_ar satisfaction_description_cs satisfaction_description_da satisfaction_description_de satisfaction_description_el satisfaction_description_es satisfaction_description_fi satisfaction_description_fr satisfaction_description_hr satisfaction_description_hu satisfaction_description_id satisfaction_description_it satisfaction_description_ja satisfaction_description_kk satisfaction_description_ko satisfaction_description_ms satisfaction_description_nl satisfaction_description_no satisfaction_description_pl satisfaction_description_pt satisfaction_description_ro satisfaction_description_ru satisfaction_description_sc satisfaction_description_sl satisfaction_description_sv satisfaction_description_tc satisfaction_description_th satisfaction_description_tr,DB2 Warehouse on Cloud satisfaction_index gosaleshr  satisfaction_code satisfaction_lower_limit satisfaction_upper_limit satisfaction_description_en satisfaction_description_ar satisfaction_description_cs satisfaction_description_da satisfaction_description_de satisfaction_description_el satisfaction_description_es satisfaction_description_fi satisfaction_description_fr satisfaction_description_hr satisfaction_description_hu satisfaction_description_id satisfaction_description_it satisfaction_description_ja satisfaction_description_kk satisfaction_description_ko satisfaction_description_ms satisfaction_description_nl satisfaction_description_no satisfaction_description_pl satisfaction_description_pt satisfaction_description_ro satisfaction_description_ru satisfaction_description_sc satisfaction_description_sl satisfaction_description_sv satisfaction_description_tc satisfaction_description_th satisfaction_description_tr
6945447214838293588,1350,SFDC,quicktext,sobjects,,,name id ownerid isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp lastvieweddate lastreferenceddate message category channel,SFDC quicktext sobjects  name id ownerid isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp lastvieweddate lastreferenceddate message category channel
1998043927159282536,1008,DB2 Warehouse on Cloud,fin_account_dim,gosalesdw,,,account_key account_code1 account_code2 account_code3 account_code4 account_code5 account_code6 account_code7 account_code8 account_code9 account_code10 account_code11 account_code12 account_code13 account_code14 account_code15 account_code16 account_code account_parent debit_or_credit account_type_code account_class_code account_level aggregation_sign,DB2 Warehouse on Cloud fin_account_dim gosalesdw  account_key account_code1 account_code2 account_code3 account_code4 account_code5 account_code6 account_code7 account_code8 account_code9 account_code10 account_code11 account_code12 account_code13 account_code14 account_code15 account_code16 account_code account_parent debit_or_credit account_type_code account_class_code account_level aggregation_sign
2251281464228242246,1351,SFDC,name,sobjects,,,id name lastname firstname type alias userroleid recordtypeid isactive profileid title email phone nameoralias username lastvieweddate lastreferenceddate,SFDC name sobjects  id name lastname firstname type alias userroleid recordtypeid isactive profileid title email phone nameoralias username lastvieweddate lastreferenceddate
3271235077773636287,1003,DB2 Warehouse on Cloud,geo_tornado,samples,,,om mo dy st time stf mag fat loss slat elat elon wid stn inj closs slon objectid shape yr len date tz shape_leng,DB2 Warehouse on Cloud geo_tornado samples  om mo dy st time stf mag fat loss slat elat elon wid stn inj closs slon objectid shape yr len date tz shape_leng
1824348646712600595,1352,SFDC,userlogin,sobjects,,,id userid isfrozen ispasswordlocked lastmodifieddate lastmodifiedbyid,SFDC userlogin sobjects  id userid isfrozen ispasswordlocked lastmodifieddate lastmodifiedbyid
2212259659265772073,1353,SFDC,securitycustombaseline,sobjects,,,id isdeleted developername language masterlabel namespaceprefix createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp baseline isdefault,SFDC securitycustombaseline sobjects  id isdeleted developername language masterlabel namespaceprefix createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp baseline isdefault
4448466611630047469,1354,SFDC,categorydata,sobjects,,,id categorynodeid relatedsobjectid isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp,SFDC categorydata sobjects  id categorynodeid relatedsobjectid isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp
6239189868237190834,1355,SFDC,eventlogfile,sobjects,,,logfile id isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp eventtype logdate logfilelength logfilecontenttype apiversion sequence interval logfilefieldnames logfilefieldtypes,SFDC eventlogfile sobjects  logfile id isdeleted createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp eventtype logdate logfilelength logfilecontenttype apiversion sequence interval logfilefieldnames logfilefieldtypes
8667534101155204646,729,[Oracle] Revenue Analysis,prod_lu,revenue,Product LU,,id name,[Oracle] Revenue Analysis prod_lu revenue Product LU id name
5410446351834884736,1356,SFDC,auradefinitionbundleinfo,sobjects,,,id durableid auradefinitionbundleid apiversion developername namespaceprefix,SFDC auradefinitionbundleinfo sobjects  id durableid auradefinitionbundleid apiversion developername namespaceprefix
3067653148015516002,572,[MySQL] Analytics,aa_lineage_test1,npi,,,id name,[MySQL] Analytics aa_lineage_test1 npi  id name
2282691621237527021,673,Alation DB,users,objects,Users,"<p>All Alation users are recorded here. Be aware that in some rare cases, users may have been created by other automated methods instead of by manually signing up.</p>",user_id is_admin display_name username email date_joined last_login is_active is_alation_employee,Alation DB users objects Users user_id is_admin display_name username email date_joined last_login is_active is_alation_employee
8050008242784068524,1357,SFDC,ownedcontentdocument,sobjects,,,id isdeleted ownerid contentdocumentid title createdbyid createddate lastmodifiedbyid lastmodifieddate filetype contentsize fileextension contenturl externaldatasourcename externaldatasourcetype,SFDC ownedcontentdocument sobjects  id isdeleted ownerid contentdocumentid title createdbyid createddate lastmodifiedbyid lastmodifieddate filetype contentsize fileextension contenturl externaldatasourcename externaldatasourcetype
1085124626116831455,858,Virtual Data,customers,public,Customers,Customer loyalty and demographic information,cust_name cust_lastname cust_age cust_cty cust_state cust_zip cust_app,Virtual Data customers public Customers cust_name cust_lastname cust_age cust_cty cust_state cust_zip cust_app
5339042384187087688,857,Virtual Data,parts,public,Parts Data,"Data for each part, by sku, delivered to stores",sku count cat sub_cat,Virtual Data parts public Parts Data sku count cat sub_cat
8117898711822234026,859,Virtual Data,sales,public,Sales,Sales and revenue info for all locations,closed lost hold rev,Virtual Data sales public Sales closed lost hold rev
8086547192029089386,860,Virtual Data,inventory,public,Store Inventory,Data collected on inventory levels at our stores,stocked store store_zip low_alert store_state overstocked,Virtual Data inventory public Store Inventory stocked store store_zip low_alert store_state overstocked
2025690597113404971,856,Virtual Data,employees,public,Employee Summary,A summary of all employee data in the org,emp_name emp_lastname emp_age emp_cty emp_st emp_salary emp_role emp_yrs emp_perf emp_iss emp_zipcode emp_bonus emp_sales,Virtual Data employees public Employee Summary emp_name emp_lastname emp_age emp_cty emp_st emp_salary emp_role emp_yrs emp_perf emp_iss emp_zipcode emp_bonus emp_sales
5242849177018472041,1010,DB2 Warehouse on Cloud,fin_account_class_lookup,gosalesdw,,,account_class_code account_class_en account_class_ar account_class_cs account_class_da account_class_de account_class_el account_class_es account_class_fi account_class_fr account_class_hr account_class_hu account_class_id account_class_it account_class_ja account_class_kk account_class_ko account_class_ms account_class_nl account_class_no account_class_pl account_class_pt account_class_ro account_class_ru account_class_sc account_class_sl account_class_sv account_class_tc account_class_th account_class_tr,DB2 Warehouse on Cloud fin_account_class_lookup gosalesdw  account_class_code account_class_en account_class_ar account_class_cs account_class_da account_class_de account_class_el account_class_es account_class_fi account_class_fr account_class_hr account_class_hu account_class_id account_class_it account_class_ja account_class_kk account_class_ko account_class_ms account_class_nl account_class_no account_class_pl account_class_pt account_class_ro account_class_ru account_class_sc account_class_sl account_class_sv account_class_tc account_class_th account_class_tr
9007705139466570861,1011,DB2 Warehouse on Cloud,promotions,gosalesmr,,,promotion_code campaign_code bundle_group_code promotion_name_en promotion_name_de promotion_name_fr promotion_name_ja promotion_name_ar promotion_name_cs promotion_name_da promotion_name_el promotion_name_es promotion_name_fi promotion_name_hr promotion_name_hu promotion_name_id promotion_name_it promotion_name_kk promotion_name_ko promotion_name_ms promotion_name_nl promotion_name_no promotion_name_pl promotion_name_pt promotion_name_ro promotion_name_ru promotion_name_sc promotion_name_sv promotion_name_sl promotion_name_tc promotion_name_th promotion_name_tr,DB2 Warehouse on Cloud promotions gosalesmr  promotion_code campaign_code bundle_group_code promotion_name_en promotion_name_de promotion_name_fr promotion_name_ja promotion_name_ar promotion_name_cs promotion_name_da promotion_name_el promotion_name_es promotion_name_fi promotion_name_hr promotion_name_hu promotion_name_id promotion_name_it promotion_name_kk promotion_name_ko promotion_name_ms promotion_name_nl promotion_name_no promotion_name_pl promotion_name_pt promotion_name_ro promotion_name_ru promotion_name_sc promotion_name_sv promotion_name_sl promotion_name_tc promotion_name_th promotion_name_tr
7947926082016898948,1012,DB2 Warehouse on Cloud,sls_sales_targ_fact,gosalesdw,,,month_key organization_key rtl_country_key employee_key retailer_key product_type_key product_brand_key sales_target,DB2 Warehouse on Cloud sls_sales_targ_fact gosalesdw  month_key organization_key rtl_country_key employee_key retailer_key product_type_key product_brand_key sales_target
2665066602905945603,1013,DB2 Warehouse on Cloud,fin_subm_dim,gosalesdw,,,submission_key submission_code submission_name_en submission_name_ar submission_name_cs submission_name_da submission_name_de submission_name_el submission_name_es submission_name_fi submission_name_fr submission_name_hr submission_name_hu submission_name_id submission_name_it submission_name_ja submission_name_kk submission_name_ko submission_name_ms submission_name_nl submission_name_no submission_name_pl submission_name_pt submission_name_ro submission_name_ru submission_name_sc submission_name_sl submission_name_sv submission_name_tc submission_name_th submission_name_tr submission_year submission_type_code submission_currency_code,DB2 Warehouse on Cloud fin_subm_dim gosalesdw  submission_key submission_code submission_name_en submission_name_ar submission_name_cs submission_name_da submission_name_de submission_name_el submission_name_es submission_name_fi submission_name_fr submission_name_hr submission_name_hu submission_name_id submission_name_it submission_name_ja submission_name_kk submission_name_ko submission_name_ms submission_name_nl submission_name_no submission_name_pl submission_name_pt submission_name_ro submission_name_ru submission_name_sc submission_name_sl submission_name_sv submission_name_tc submission_name_th submission_name_tr submission_year submission_type_code submission_currency_code
6100439422419345391,1053,DB2 Warehouse on Cloud,sales_pipeline,dash10745,,,director region manager manager representative product group product subgroup product region state route to market opportunity result total days in sales cycle sales amount client size by employee count closed opps from client past five years competitor type deal size category opportunity number close date closed quarter,DB2 Warehouse on Cloud sales_pipeline dash10745  director region manager manager representative product group product subgroup product region state route to market opportunity result total days in sales cycle sales amount client size by employee count closed opps from client past five years competitor type deal size category opportunity number close date closed quarter
429638987232471720,423,[Teradata] Manufacturing and Retail,credit_acct,financial,Credit Account,"<p>Credit accounts including annual user cost. </p>
",ending_balance acct_nbr credit_limit acct_end_date acct_start_date account_active starting_balance credit_rating cust_id,[Teradata] Manufacturing and Retail credit_acct financial Credit Account ending_balance acct_nbr credit_limit acct_end_date acct_start_date account_active starting_balance credit_rating cust_id
2113021513016678484,227,[MySQL] Analytics,slice_nppes_provide_american_samoa,npi,,,npi entity_type_code replacement_npi employer_id_no org_name last_name first_name middle_name name_prefix name_suffix credential_text other_org_name other_org_name_type_code other_last_name other_first_name other_middle_name other_name_prefix_text other_name_suffix_text other_credential_text other_last_name_type_code bus_mail_address1 bus_mail_address2 bus_mail_city bus_mail_state_code bus_mail_postal_code bus_mail_country_code bus_mail_phone bus_mail_fax practice_addr1 practice_addr2 practice_city practice_state_code practice_postal_code practice_country_code practice_phone practice_fax enumeration_date last_update_date deactivation_reason_code deactivation_date reactivation_date gender_code auth_official_last_name auth_official_first_name auth_official_middle_name auth_official_title auth_official_phone is_sole_proprietor is_organization_subpart parent_organization_lbn parent_organization_tin auth_official_name_prefix auth_official_name_suffix auth_official_credential healthcare_provider_taxonomy_group_1 healthcare_provider_taxonomy_group_2 healthcare_provider_taxonomy_group_3 healthcare_provider_taxonomy_group_4 healthcare_provider_taxonomy_group_5 healthcare_provider_taxonomy_group_6 healthcare_provider_taxonomy_group_15 deleted_flag healthcare_provider_taxonomy_group_7 healthcare_provider_taxonomy_group_8 healthcare_provider_taxonomy_group_9 healthcare_provider_taxonomy_group_10 healthcare_provider_taxonomy_group_11 healthcare_provider_taxonomy_group_12 healthcare_provider_taxonomy_group_13 healthcare_provider_taxonomy_group_14,[MySQL] Analytics slice_nppes_provide_american_samoa npi  npi entity_type_code replacement_npi employer_id_no org_name last_name first_name middle_name name_prefix name_suffix credential_text other_org_name other_org_name_type_code other_last_name other_first_name other_middle_name other_name_prefix_text other_name_suffix_text other_credential_text other_last_name_type_code bus_mail_address1 bus_mail_address2 bus_mail_city bus_mail_state_code bus_mail_postal_code bus_mail_country_code bus_mail_phone bus_mail_fax practice_addr1 practice_addr2 practice_city practice_state_code practice_postal_code practice_country_code practice_phone practice_fax enumeration_date last_update_date deactivation_reason_code deactivation_date reactivation_date gender_code auth_official_last_name auth_official_first_name auth_official_middle_name auth_official_title auth_official_phone is_sole_proprietor is_organization_subpart parent_organization_lbn parent_organization_tin auth_official_name_prefix auth_official_name_suffix auth_official_credential healthcare_provider_taxonomy_group_1 healthcare_provider_taxonomy_group_2 healthcare_provider_taxonomy_group_3 healthcare_provider_taxonomy_group_4 healthcare_provider_taxonomy_group_5 healthcare_provider_taxonomy_group_6 healthcare_provider_taxonomy_group_15 deleted_flag healthcare_provider_taxonomy_group_7 healthcare_provider_taxonomy_group_8 healthcare_provider_taxonomy_group_9 healthcare_provider_taxonomy_group_10 healthcare_provider_taxonomy_group_11 healthcare_provider_taxonomy_group_12 healthcare_provider_taxonomy_group_13 healthcare_provider_taxonomy_group_14
4662344200218597233,220,[MySQL] Analytics,nppes_deactivation_reason,npi,,,code descr,[MySQL] Analytics nppes_deactivation_reason npi  code descr
3056152693204069421,730,[Oracle] Revenue Analysis,tax_info,revenue,Tax Rate LU,,name rate,[Oracle] Revenue Analysis tax_info revenue Tax Rate LU name rate
8758921550973524795,215,[MySQL] Analytics,slice_nppes_provide_alabama,npi,,,org_name last_name first_name middle_name name_prefix name_suffix credential_text other_org_name other_org_name_type_code other_last_name other_first_name other_middle_name other_name_prefix_text other_name_suffix_text other_credential_text other_last_name_type_code bus_mail_address2 bus_mail_city bus_mail_state_code bus_mail_postal_code bus_mail_country_code bus_mail_phone bus_mail_fax practice_addr1 practice_addr2 practice_city practice_state_code practice_postal_code practice_country_code practice_phone practice_fax enumeration_date last_update_date deactivation_date reactivation_date gender_code auth_official_last_name auth_official_first_name auth_official_middle_name auth_official_title auth_official_phone is_sole_proprietor is_organization_subpart parent_organization_lbn parent_organization_tin auth_official_name_prefix auth_official_name_suffix auth_official_credential healthcare_provider_taxonomy_group_1 healthcare_provider_taxonomy_group_2 healthcare_provider_taxonomy_group_3 healthcare_provider_taxonomy_group_4 healthcare_provider_taxonomy_group_5 healthcare_provider_taxonomy_group_6 healthcare_provider_taxonomy_group_7 healthcare_provider_taxonomy_group_8 healthcare_provider_taxonomy_group_9 healthcare_provider_taxonomy_group_10 entity_type_code employer_id_no bus_mail_address1 deactivation_reason_code healthcare_provider_taxonomy_group_11 healthcare_provider_taxonomy_group_12 healthcare_provider_taxonomy_group_13 healthcare_provider_taxonomy_group_14 healthcare_provider_taxonomy_group_15 npi replacement_npi deleted_flag,[MySQL] Analytics slice_nppes_provide_alabama npi  org_name last_name first_name middle_name name_prefix name_suffix credential_text other_org_name other_org_name_type_code other_last_name other_first_name other_middle_name other_name_prefix_text other_name_suffix_text other_credential_text other_last_name_type_code bus_mail_address2 bus_mail_city bus_mail_state_code bus_mail_postal_code bus_mail_country_code bus_mail_phone bus_mail_fax practice_addr1 practice_addr2 practice_city practice_state_code practice_postal_code practice_country_code practice_phone practice_fax enumeration_date last_update_date deactivation_date reactivation_date gender_code auth_official_last_name auth_official_first_name auth_official_middle_name auth_official_title auth_official_phone is_sole_proprietor is_organization_subpart parent_organization_lbn parent_organization_tin auth_official_name_prefix auth_official_name_suffix auth_official_credential healthcare_provider_taxonomy_group_1 healthcare_provider_taxonomy_group_2 healthcare_provider_taxonomy_group_3 healthcare_provider_taxonomy_group_4 healthcare_provider_taxonomy_group_5 healthcare_provider_taxonomy_group_6 healthcare_provider_taxonomy_group_7 healthcare_provider_taxonomy_group_8 healthcare_provider_taxonomy_group_9 healthcare_provider_taxonomy_group_10 entity_type_code employer_id_no bus_mail_address1 deactivation_reason_code healthcare_provider_taxonomy_group_11 healthcare_provider_taxonomy_group_12 healthcare_provider_taxonomy_group_13 healthcare_provider_taxonomy_group_14 healthcare_provider_taxonomy_group_15 npi replacement_npi deleted_flag
8477924130487986026,1358,SFDC,folder,sobjects,,,id name developername accesstype isreadonly type namespaceprefix createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp,SFDC folder sobjects  id name developername accesstype isreadonly type namespaceprefix createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp
8488696592686358733,1359,SFDC,businesshours,sobjects,,,id name isactive isdefault sundaystarttime sundayendtime mondaystarttime mondayendtime tuesdaystarttime tuesdayendtime wednesdaystarttime wednesdayendtime thursdaystarttime thursdayendtime fridaystarttime fridayendtime saturdaystarttime saturdayendtime timezonesidkey systemmodstamp createddate createdbyid lastmodifieddate lastmodifiedbyid lastvieweddate,SFDC businesshours sobjects  id name isactive isdefault sundaystarttime sundayendtime mondaystarttime mondayendtime tuesdaystarttime tuesdayendtime wednesdaystarttime wednesdayendtime thursdaystarttime thursdayendtime fridaystarttime fridayendtime saturdaystarttime saturdayendtime timezonesidkey systemmodstamp createddate createdbyid lastmodifieddate lastmodifiedbyid lastvieweddate
6584756184147690393,1360,SFDC,assetfeed,sobjects,,,id parentid type createdbyid createddate isdeleted lastmodifieddate systemmodstamp commentcount likecount title body linkurl isrichtext relatedrecordid insertedbyid,SFDC assetfeed sobjects  id parentid type createdbyid createddate isdeleted lastmodifieddate systemmodstamp commentcount likecount title body linkurl isrichtext relatedrecordid insertedbyid
3565430119541081114,1361,SFDC,usershare,sobjects,,,id userid userorgroupid useraccesslevel rowcause lastmodifieddate lastmodifiedbyid isactive,SFDC usershare sobjects  id userid userorgroupid useraccesslevel rowcause lastmodifieddate lastmodifiedbyid isactive
7822752096177902252,1362,SFDC,feedrevision,sobjects,,,id createddate createdbyid systemmodstamp isdeleted feedentityid revision action editedattribute value isvaluerichtext,SFDC feedrevision sobjects  id createddate createdbyid systemmodstamp isdeleted feedentityid revision action editedattribute value isvaluerichtext
756601486728683760,1014,DB2 Warehouse on Cloud,sls_rtl_dim,gosalesdw,,,retailer_site_key retailer_site_code retailer_key retailer_code retailer_name retailer_name_mb retailer_contact_code contact_first_name contact_last_name gender_code contact_phone_number contact_extension contact_fax contact_email rtl_address1 rtl_address2 rtl_city rtl_prov_state contact_first_name_mb contact_last_name_mb rtl_address1_mb rtl_address2_mb rtl_city_mb rtl_prov_state_mb rtl_postal_zone rtl_country_code retailer_start_date retailer_type_code retailer_type_en retailer_type_de retailer_type_fr retailer_type_ja retailer_type_ar retailer_type_cs retailer_type_da retailer_type_el retailer_type_es retailer_type_fi retailer_type_hr retailer_type_hu retailer_type_id retailer_type_it retailer_type_kk retailer_type_ko retailer_type_ms retailer_type_nl retailer_type_no retailer_type_pl retailer_type_pt retailer_type_ro retailer_type_ru retailer_type_sc retailer_type_sl retailer_type_sv retailer_type_tc retailer_type_th retailer_type_tr job_position_en job_position_de job_position_fr job_position_ja job_position_ar job_position_cs job_position_da job_position_el job_position_es job_position_fi job_position_hr job_position_hu job_position_id job_position_it job_position_kk job_position_ko job_position_ms job_position_nl job_position_no job_position_pl job_position_pt job_position_ro job_position_ru job_position_sc job_position_sl job_position_sv job_position_tc job_position_th job_position_tr rtl_lat rtl_lon,DB2 Warehouse on Cloud sls_rtl_dim gosalesdw  retailer_site_key retailer_site_code retailer_key retailer_code retailer_name retailer_name_mb retailer_contact_code contact_first_name contact_last_name gender_code contact_phone_number contact_extension contact_fax contact_email rtl_address1 rtl_address2 rtl_city rtl_prov_state contact_first_name_mb contact_last_name_mb rtl_address1_mb rtl_address2_mb rtl_city_mb rtl_prov_state_mb rtl_postal_zone rtl_country_code retailer_start_date retailer_type_code retailer_type_en retailer_type_de retailer_type_fr retailer_type_ja retailer_type_ar retailer_type_cs retailer_type_da retailer_type_el retailer_type_es retailer_type_fi retailer_type_hr retailer_type_hu retailer_type_id retailer_type_it retailer_type_kk retailer_type_ko retailer_type_ms retailer_type_nl retailer_type_no retailer_type_pl retailer_type_pt retailer_type_ro retailer_type_ru retailer_type_sc retailer_type_sl retailer_type_sv retailer_type_tc retailer_type_th retailer_type_tr job_position_en job_position_de job_position_fr job_position_ja job_position_ar job_position_cs job_position_da job_position_el job_position_es job_position_fi job_position_hr job_position_hu job_position_id job_position_it job_position_kk job_position_ko job_position_ms job_position_nl job_position_no job_position_pl job_position_pt job_position_ro job_position_ru job_position_sc job_position_sl job_position_sv job_position_tc job_position_th job_position_tr rtl_lat rtl_lon
1459651171117073444,1016,DB2 Warehouse on Cloud,return_reason,gosales,Return Reason,,return_reason_code reason_description_en reason_description_ar reason_description_cs reason_description_da reason_description_de reason_description_el reason_description_es reason_description_fi reason_description_fr reason_description_hr reason_description_hu reason_description_id reason_description_it reason_description_ja reason_description_kk reason_description_ko reason_description_ms reason_description_nl reason_description_no reason_description_pt reason_description_pl reason_description_ro reason_description_ru reason_description_sc reason_description_sl reason_description_sv reason_description_tc reason_description_th reason_description_tr,DB2 Warehouse on Cloud return_reason gosales Return Reason return_reason_code reason_description_en reason_description_ar reason_description_cs reason_description_da reason_description_de reason_description_el reason_description_es reason_description_fi reason_description_fr reason_description_hr reason_description_hu reason_description_id reason_description_it reason_description_ja reason_description_kk reason_description_ko reason_description_ms reason_description_nl reason_description_no reason_description_pt reason_description_pl reason_description_ro reason_description_ru reason_description_sc reason_description_sl reason_description_sv reason_description_tc reason_description_th reason_description_tr
4806744018262503036,1017,DB2 Warehouse on Cloud,organization,gosaleshr,,,organization_code organization_parent organization_name_en organization_name_de organization_name_fr organization_name_ja organization_name_ar organization_name_cs organization_name_da organization_name_el organization_name_es organization_name_fi organization_name_hr organization_name_hu organization_name_id organization_name_it organization_name_kk organization_name_ko organization_name_ms organization_name_nl organization_name_no organization_name_pl organization_name_pt organization_name_ro organization_name_ru organization_name_sc organization_name_sl organization_name_sv organization_name_tc organization_name_th organization_name_tr,DB2 Warehouse on Cloud organization gosaleshr  organization_code organization_parent organization_name_en organization_name_de organization_name_fr organization_name_ja organization_name_ar organization_name_cs organization_name_da organization_name_el organization_name_es organization_name_fi organization_name_hr organization_name_hu organization_name_id organization_name_it organization_name_kk organization_name_ko organization_name_ms organization_name_nl organization_name_no organization_name_pl organization_name_pt organization_name_ro organization_name_ru organization_name_sc organization_name_sl organization_name_sv organization_name_tc organization_name_th organization_name_tr
949125946278258933,1018,DB2 Warehouse on Cloud,go_org_dim,gosalesdw,,,organization_key organization_code1 organization_code2 organization_code3 organization_code4 organization_code organization_parent organization_level,DB2 Warehouse on Cloud go_org_dim gosalesdw  organization_key organization_code1 organization_code2 organization_code3 organization_code4 organization_code organization_parent organization_level
